backend,variant,deg,npts,rep,type,op,maxrelerr,meanrelerr,tpercall
serial,Q,24,160000,20000,qd,HORNER-V,1.6487e-65,2.7487e-66,1.3460e-06
serial,Q,24,160000,20000,qd,ESTRIN,2.7069e-65,5.7937e-66,1.4278e-06
serial,Q,24,160000,20000,qd,ESTRIN-V,2.7069e-65,5.7937e-66,1.4286e-06
serial,Q,24,160000,20000,qd,EVALDIFF,3.0016e-65,2.7992e-66,1.5372e-06
serial,Q,24,160000,20000,qd,POLYMUL,6.0218e-64,3.6881e-65,1.1160e-05
serial,BF,24,160000,20000,dd,HORNER,1.1862e-32,1.8484e-33,1.7267e-07
serial,BF,24,160000,20000,dd,HORNER-V,1.1862e-32,1.8484e-33,1.6875e-07
serial,BF,24,160000,20000,dd,ESTRIN,2.5658e-32,6.8034e-33,1.0618e-07
serial,BF,24,160000,20000,dd,ESTRIN-V,2.5658e-32,6.8034e-33,1.0600e-07
serial,BF,24,160000,20000,dd,EVALDIFF,1.9486e-31,1.0859e-32,1.6952e-07
serial,BF,24,160000,20000,dd,POLYMUL,1.1044e-31,1.8171e-32,7.3653e-07
serial,BF,24,160000,20000,td,HORNER,1.5206e-48,1.1680e-49,4.3387e-07
serial,BF,24,160000,20000,td,HORNER-V,1.5206e-48,1.1680e-49,4.3441e-07
serial,BF,24,160000,20000,td,ESTRIN,1.0118e-48,2.4412e-49,2.8245e-07
serial,BF,24,160000,20000,td,ESTRIN-V,1.0118e-48,2.4412e-49,2.8303e-07
serial,BF,24,160000,20000,td,EVALDIFF,8.5291e-49,1.7167e-49,4.4054e-07
serial,BF,24,160000,20000,td,POLYMUL,2.0563e-47,1.7724e-48,2.7260e-06
serial,BF,24,160000,20000,qd,HORNER,1.1013e-64,8.9018e-66,6.5444e-07
serial,BF,24,160000,20000,qd,HORNER-V,1.1013e-64,8.9018e-66,6.5157e-07
serial,BF,24,160000,20000,qd,ESTRIN,8.4203e-65,1.6592e-65,3.8462e-07
serial,BF,24,160000,20000,qd,ESTRIN-V,8.4203e-65,1.6592e-65,3.8418e-07
serial,BF,24,160000,20000,qd,EVALDIFF,1.2225e-64,1.1817e-65,7.3933e-07
serial,BF,24,160000,20000,qd,POLYMUL,1.3929e-62,8.1033e-64,5.7594e-06
serial,FMA,24,160000,20000,dd,HORNER,1.0591e-32,1.9234e-33,8.4629e-08
serial,FMA,24,160000,20000,dd,HORNER-V,1.0591e-32,1.9234e-33,8.1699e-08
serial,FMA,24,160000,20000,dd,ESTRIN,4.8737e-32,8.3201e-33,8.3940e-08
serial,FMA,24,160000,20000,dd,ESTRIN-V,4.8737e-32,8.3201e-33,8.3963e-08
serial,FMA,24,160000,20000,dd,EVALDIFF,1.9486e-31,1.1529e-32,8.5185e-08
serial,FMA,24,160000,20000,dd,POLYMUL,1.7188e-31,2.1514e-32,5.1743e-07
serial,FMA,24,160000,20000,td,HORNER,1.5206e-48,1.3592e-49,2.2562e-07
serial,FMA,24,160000,20000,td,HORNER-V,1.5206e-48,1.3592e-49,2.3324e-07
serial,FMA,24,160000,20000,td,ESTRIN,2.0637e-48,3.5646e-49,1.8848e-07
serial,FMA,24,160000,20000,td,ESTRIN-V,2.0637e-48,3.5646e-49,1.8841e-07
serial,FMA,24,160000,20000,td,EVALDIFF,1.9762e-48,2.4700e-49,2.7966e-07
serial,FMA,24,160000,20000,td,POLYMUL,5.1622e-47,2.7863e-48,1.4285e-06
serial,FMA,24,160000,20000,qd,HORNER,7.2129e-65,8.1068e-66,3.2366e-07
serial,FMA,24,160000,20000,qd,HORNER-V,7.2129e-65,8.1068e-66,3.2640e-07
serial,FMA,24,160000,20000,qd,ESTRIN,2.2238e-64,2.2722e-65,2.8875e-07
serial,FMA,24,160000,20000,qd,ESTRIN-V,2.2238e-64,2.2722e-65,2.8872e-07
serial,FMA,24,160000,20000,qd,EVALDIFF,9.8562e-65,1.3094e-65,4.3188e-07
serial,FMA,24,160000,20000,qd,POLYMUL,8.3634e-63,4.2810e-64,2.8392e-06
neon,Q,24,160000,20000,dd,HORNER,1.1862e-32,1.8752e-33,1.3610e-07
neon,Q,24,160000,20000,dd,HORNER-V,1.1862e-32,1.8752e-33,9.6886e-08
neon,Q,24,160000,20000,dd,ESTRIN,3.2371e-32,6.8588e-33,9.5140e-08
neon,Q,24,160000,20000,dd,ESTRIN-V,3.2371e-32,6.8588e-33,9.1224e-08
neon,Q,24,160000,20000,dd,EVALDIFF,1.9486e-31,1.1184e-32,1.3391e-07
neon,Q,24,160000,20000,dd,POLYMUL,1.7188e-31,2.1544e-32,5.5159e-07
neon,Q,24,160000,20000,td,HORNER,1.8870e-48,1.0283e-49,6.2601e-07
neon,Q,24,160000,20000,td,HORNER-V,1.8870e-48,1.0283e-49,4.2672e-07
neon,Q,24,160000,20000,td,ESTRIN,1.3216e-48,1.8970e-49,4.1469e-07
neon,Q,24,160000,20000,td,ESTRIN-V,6.8873e-49,1.3889e-49,4.2628e-07
neon,Q,24,160000,20000,td,EVALDIFF,4.9785e-49,1.0085e-49,6.2801e-07
neon,Q,24,160000,20000,td,POLYMUL,3.8290e-47,2.6004e-48,5.8175e-06
neon,Q,24,160000,20000,qd,HORNER,1.6487e-65,2.7487e-66,1.4413e-06
neon,Q,24,160000,20000,qd,HORNER-V,1.6487e-65,2.7487e-66,5.0485e-07
neon,Q,24,160000,20000,qd,ESTRIN,2.7069e-65,5.7937e-66,1.4303e-06
neon,Q,24,160000,20000,qd,ESTRIN-V,1.2138e-64,1.4334e-65,6.6434e-07
neon,Q,24,160000,20000,qd,EVALDIFF,3.0016e-65,2.7992e-66,1.5528e-06
neon,Q,24,160000,20000,qd,POLYMUL,6.0218e-64,3.6881e-65,1.1174e-05
neon,BF,24,160000,20000,dd,HORNER,1.1862e-32,1.8484e-33,1.7290e-07
neon,BF,24,160000,20000,dd,HORNER-V,1.1862e-32,1.8484e-33,1.1538e-07
neon,BF,24,160000,20000,dd,ESTRIN,2.5658e-32,6.8034e-33,1.0628e-07
neon,BF,24,160000,20000,dd,ESTRIN-V,2.5658e-32,6.8034e-33,1.0383e-07
neon,BF,24,160000,20000,dd,EVALDIFF,1.9486e-31,1.0859e-32,1.6971e-07
neon,BF,24,160000,20000,dd,POLYMUL,1.1044e-31,1.8171e-32,7.3759e-07
neon,BF,24,160000,20000,td,HORNER,1.5206e-48,1.1680e-49,4.3418e-07
neon,BF,24,160000,20000,td,HORNER-V,1.5206e-48,1.1680e-49,2.9208e-07
neon,BF,24,160000,20000,td,ESTRIN,1.0118e-48,2.4412e-49,2.8194e-07
neon,BF,24,160000,20000,td,ESTRIN-V,1.0118e-48,2.4412e-49,2.2772e-07
neon,BF,24,160000,20000,td,EVALDIFF,8.5291e-49,1.7167e-49,4.4129e-07
neon,BF,24,160000,20000,td,POLYMUL,2.0563e-47,1.7724e-48,2.7258e-06
neon,BF,24,160000,20000,qd,HORNER,1.1013e-64,8.9018e-66,6.5454e-07
neon,BF,24,160000,20000,qd,HORNER-V,1.1013e-64,8.9018e-66,4.1784e-07
neon,BF,24,160000,20000,qd,ESTRIN,8.4203e-65,1.6592e-65,3.8932e-07
neon,BF,24,160000,20000,qd,ESTRIN-V,8.4203e-65,1.6592e-65,4.0590e-07
neon,BF,24,160000,20000,qd,EVALDIFF,1.2225e-64,1.1817e-65,7.4935e-07
neon,BF,24,160000,20000,qd,POLYMUL,1.3929e-62,8.1033e-64,5.7615e-06
neon,FMA,24,160000,20000,dd,HORNER,1.0591e-32,1.9234e-33,8.4627e-08
neon,FMA,24,160000,20000,dd,HORNER-V,1.0591e-32,1.9234e-33,6.7859e-08
neon,FMA,24,160000,20000,dd,ESTRIN,4.8737e-32,8.3201e-33,8.3661e-08
neon,FMA,24,160000,20000,dd,ESTRIN-V,4.8737e-32,8.3201e-33,7.8583e-08
neon,FMA,24,160000,20000,dd,EVALDIFF,1.9486e-31,1.1529e-32,8.5265e-08
neon,FMA,24,160000,20000,dd,POLYMUL,1.7188e-31,2.1514e-32,5.1750e-07
neon,FMA,24,160000,20000,td,HORNER,1.5206e-48,1.3592e-49,2.2618e-07
neon,FMA,24,160000,20000,td,HORNER-V,1.5206e-48,1.3592e-49,1.9005e-07
neon,FMA,24,160000,20000,td,ESTRIN,2.0637e-48,3.5646e-49,1.8784e-07
neon,FMA,24,160000,20000,td,ESTRIN-V,2.0637e-48,3.5646e-49,1.7234e-07
neon,FMA,24,160000,20000,td,EVALDIFF,1.9762e-48,2.4700e-49,2.8406e-07
neon,FMA,24,160000,20000,td,POLYMUL,5.1622e-47,2.7863e-48,1.4318e-06
neon,FMA,24,160000,20000,qd,HORNER,7.2129e-65,8.1068e-66,3.2418e-07
neon,FMA,24,160000,20000,qd,HORNER-V,7.2129e-65,8.1068e-66,2.0544e-07
neon,FMA,24,160000,20000,qd,ESTRIN,2.2238e-64,2.2722e-65,2.8886e-07
neon,FMA,24,160000,20000,qd,ESTRIN-V,2.2238e-64,2.2722e-65,3.1453e-07
neon,FMA,24,160000,20000,qd,EVALDIFF,9.8562e-65,1.3094e-65,4.3271e-07
neon,FMA,24,160000,20000,qd,POLYMUL,8.3634e-63,4.2810e-64,2.8398e-06
sve2,Q,24,160000,20000,dd,HORNER,1.1862e-32,1.8752e-33,1.3617e-07
sve2,Q,24,160000,20000,dd,HORNER-V,1.1862e-32,1.8752e-33,8.7112e-08
sve2,Q,24,160000,20000,dd,ESTRIN,3.2371e-32,6.8588e-33,9.3572e-08
sve2,Q,24,160000,20000,dd,ESTRIN-V,3.2371e-32,6.8276e-33,9.2535e-08
sve2,Q,24,160000,20000,dd,EVALDIFF,1.9486e-31,1.1184e-32,1.3417e-07
sve2,Q,24,160000,20000,dd,POLYMUL,1.7188e-31,2.1544e-32,5.5197e-07
sve2,Q,24,160000,20000,td,HORNER,1.8870e-48,1.0283e-49,6.2565e-07
sve2,Q,24,160000,20000,td,HORNER-V,1.8870e-48,1.0283e-49,4.8019e-07
sve2,Q,24,160000,20000,td,ESTRIN,1.3216e-48,1.8970e-49,4.1587e-07
sve2,Q,24,160000,20000,td,ESTRIN-V,6.8873e-49,1.3889e-49,4.2384e-07
sve2,Q,24,160000,20000,td,EVALDIFF,4.9785e-49,1.0085e-49,6.2764e-07
sve2,Q,24,160000,20000,td,POLYMUL,3.8290e-47,2.6004e-48,5.8043e-06
sve2,Q,24,160000,20000,qd,HORNER,1.6487e-65,2.7487e-66,1.4591e-06
sve2,Q,24,160000,20000,qd,HORNER-V,1.6487e-65,2.7487e-66,6.1026e-07
sve2,Q,24,160000,20000,qd,ESTRIN,2.7069e-65,5.7937e-66,1.4643e-06
sve2,Q,24,160000,20000,qd,ESTRIN-V,1.2138e-64,1.4492e-65,6.9570e-07
sve2,Q,24,160000,20000,qd,EVALDIFF,3.0016e-65,2.7992e-66,1.5581e-06
sve2,Q,24,160000,20000,qd,POLYMUL,6.0218e-64,3.6881e-65,1.5242e-05
sve2,BF,24,160000,20000,dd,HORNER,1.1862e-32,1.8484e-33,1.7273e-07
sve2,BF,24,160000,20000,dd,HORNER-V,1.1862e-32,1.8484e-33,1.0681e-07
sve2,BF,24,160000,20000,dd,ESTRIN,2.5658e-32,6.8034e-33,1.0549e-07
sve2,BF,24,160000,20000,dd,ESTRIN-V,2.5658e-32,6.8034e-33,1.0329e-07
sve2,BF,24,160000,20000,dd,EVALDIFF,1.9486e-31,1.0859e-32,1.6959e-07
sve2,BF,24,160000,20000,dd,POLYMUL,1.1044e-31,1.8171e-32,7.3478e-07
sve2,BF,24,160000,20000,td,HORNER,1.5206e-48,1.1680e-49,4.3798e-07
sve2,BF,24,160000,20000,td,HORNER-V,1.5206e-48,1.1680e-49,2.8318e-07
sve2,BF,24,160000,20000,td,ESTRIN,1.0118e-48,2.4412e-49,2.8132e-07
sve2,BF,24,160000,20000,td,ESTRIN-V,1.0118e-48,2.4412e-49,2.3142e-07
sve2,BF,24,160000,20000,td,EVALDIFF,8.5291e-49,1.7167e-49,4.4271e-07
sve2,BF,24,160000,20000,td,POLYMUL,2.0563e-47,1.7724e-48,2.7363e-06
sve2,BF,24,160000,20000,qd,HORNER,1.1013e-64,8.9018e-66,6.5189e-07
sve2,BF,24,160000,20000,qd,HORNER-V,1.1013e-64,8.9018e-66,4.2737e-07
sve2,BF,24,160000,20000,qd,ESTRIN,8.4203e-65,1.6592e-65,3.8560e-07
sve2,BF,24,160000,20000,qd,ESTRIN-V,8.4203e-65,1.6592e-65,4.1150e-07
sve2,BF,24,160000,20000,qd,EVALDIFF,1.2225e-64,1.1817e-65,7.5009e-07
sve2,BF,24,160000,20000,qd,POLYMUL,1.3929e-62,8.1033e-64,5.7441e-06
sve2,FMA,24,160000,20000,dd,HORNER,1.0591e-32,1.9234e-33,8.4317e-08
sve2,FMA,24,160000,20000,dd,HORNER-V,1.0591e-32,1.9234e-33,6.0451e-08
sve2,FMA,24,160000,20000,dd,ESTRIN,4.8737e-32,8.3201e-33,8.0080e-08
sve2,FMA,24,160000,20000,dd,ESTRIN-V,4.8737e-32,8.3201e-33,7.8455e-08
sve2,FMA,24,160000,20000,dd,EVALDIFF,1.9486e-31,1.1529e-32,8.4867e-08
sve2,FMA,24,160000,20000,dd,POLYMUL,1.7188e-31,2.1514e-32,4.9385e-07
sve2,FMA,24,160000,20000,td,HORNER,1.5206e-48,1.3592e-49,2.3304e-07
sve2,FMA,24,160000,20000,td,HORNER-V,1.5206e-48,1.3592e-49,1.7949e-07
sve2,FMA,24,160000,20000,td,ESTRIN,2.0637e-48,3.5646e-49,1.8841e-07
sve2,FMA,24,160000,20000,td,ESTRIN-V,2.0637e-48,3.5646e-49,1.7347e-07
sve2,FMA,24,160000,20000,td,EVALDIFF,1.9762e-48,2.4700e-49,2.8476e-07
sve2,FMA,24,160000,20000,td,POLYMUL,5.1622e-47,2.7863e-48,1.4483e-06
sve2,FMA,24,160000,20000,qd,HORNER,7.2129e-65,8.1068e-66,3.3369e-07
sve2,FMA,24,160000,20000,qd,HORNER-V,7.2129e-65,8.1068e-66,2.5336e-07
sve2,FMA,24,160000,20000,qd,ESTRIN,2.2238e-64,2.2722e-65,2.8842e-07
sve2,FMA,24,160000,20000,qd,ESTRIN-V,2.2238e-64,2.2722e-65,3.1520e-07
sve2,FMA,24,160000,20000,qd,EVALDIFF,9.8562e-65,1.3094e-65,4.3340e-07
sve2,FMA,24,160000,20000,qd,POLYMUL,8.3634e-63,4.2810e-64,2.8396e-06
serial,Q,32,121212,18365,dd,HORNER,9.7845e-33,1.8259e-33,1.9277e-07
serial,Q,32,121212,18365,dd,HORNER-V,9.7845e-33,1.8259e-33,1.8134e-07
serial,Q,32,121212,18365,dd,ESTRIN,4.8918e-32,7.7227e-33,1.1375e-07
serial,Q,32,121212,18365,dd,ESTRIN-V,4.8918e-32,7.7227e-33,1.1378e-07
serial,Q,32,121212,18365,dd,EVALDIFF,3.9410e-31,1.2155e-32,1.9026e-07
serial,Q,32,121212,18365,dd,POLYMUL,4.8487e-31,2.3764e-32,9.4234e-07
serial,Q,32,121212,18365,td,HORNER,1.1316e-48,1.1655e-49,8.4435e-07
serial,Q,32,121212,18365,td,HORNER-V,1.1316e-48,1.1655e-49,1.1149e-06
serial,Q,32,121212,18365,td,ESTRIN,1.2854e-48,2.0726e-49,5.3484e-07
serial,Q,32,121212,18365,td,ESTRIN-V,1.2854e-48,2.0726e-49,5.3483e-07
serial,Q,32,121212,18365,td,EVALDIFF,4.9598e-49,9.6672e-50,8.4047e-07
serial,Q,32,121212,18365,td,POLYMUL,1.0955e-46,3.0397e-48,9.9890e-06
serial,Q,32,121212,18365,qd,HORNER,1.7521e-65,2.5299e-66,1.9187e-06
serial,Q,32,121212,18365,qd,HORNER-V,1.7521e-65,2.5299e-66,1.7932e-06
serial,Q,32,121212,18365,qd,ESTRIN,3.1813e-65,5.9889e-66,1.9213e-06
serial,Q,32,121212,18365,qd,ESTRIN-V,3.1813e-65,5.9889e-66,1.9227e-06
serial,Q,32,121212,18365,qd,EVALDIFF,1.6337e-65,3.2143e-66,2.0721e-06
serial,Q,32,121212,18365,qd,POLYMUL,4.8015e-64,1.9796e-65,1.9312e-05
serial,BF,32,121212,18365,dd,HORNER,9.7845e-33,1.8192e-33,2.3924e-07
serial,BF,32,121212,18365,dd,HORNER-V,9.7845e-33,1.8192e-33,2.3484e-07
serial,BF,32,121212,18365,dd,ESTRIN,4.8918e-32,7.5108e-33,1.2810e-07
serial,BF,32,121212,18365,dd,ESTRIN-V,4.8918e-32,7.5108e-33,1.2796e-07
serial,BF,32,121212,18365,dd,EVALDIFF,3.9410e-31,1.1716e-32,2.3663e-07
serial,BF,32,121212,18365,dd,POLYMUL,3.4843e-31,1.9510e-32,1.2732e-06
serial,BF,32,121212,18365,td,HORNER,3.3256e-48,1.4387e-49,5.8419e-07
serial,BF,32,121212,18365,td,HORNER-V,3.3256e-48,1.4387e-49,5.8411e-07
serial,BF,32,121212,18365,td,ESTRIN,1.1194e-48,2.6590e-49,3.6678e-07
serial,BF,32,121212,18365,td,ESTRIN-V,1.1194e-48,2.6590e-49,3.6693e-07
serial,BF,32,121212,18365,td,EVALDIFF,7.5354e-49,1.6561e-49,5.9230e-07
serial,BF,32,121212,18365,td,POLYMUL,9.5806e-47,2.7765e-48,4.6871e-06
serial,BF,32,121212,18365,qd,HORNER,6.7404e-65,8.0764e-66,8.7585e-07
serial,BF,32,121212,18365,qd,HORNER-V,6.7404e-65,8.0764e-66,8.7223e-07
serial,BF,32,121212,18365,qd,ESTRIN,7.6508e-65,1.7451e-65,5.1022e-07
serial,BF,32,121212,18365,qd,ESTRIN-V,7.6508e-65,1.7451e-65,5.1075e-07
serial,BF,32,121212,18365,qd,EVALDIFF,1.2026e-64,1.3796e-65,9.9412e-07
serial,BF,32,121212,18365,qd,POLYMUL,4.2242e-63,1.6970e-64,9.9215e-06
serial,FMA,32,121212,18365,dd,HORNER,1.0377e-32,1.9881e-33,1.2110e-07
serial,FMA,32,121212,18365,dd,HORNER-V,1.0377e-32,1.9881e-33,1.1828e-07
serial,FMA,32,121212,18365,dd,ESTRIN,4.8918e-32,8.9226e-33,9.9724e-08
serial,FMA,32,121212,18365,dd,ESTRIN-V,4.8918e-32,8.9226e-33,9.9832e-08
serial,FMA,32,121212,18365,dd,EVALDIFF,3.9410e-31,1.3556e-32,1.2157e-07
serial,FMA,32,121212,18365,dd,POLYMUL,1.4376e-31,1.9569e-32,8.8562e-07
serial,FMA,32,121212,18365,td,HORNER,1.5421e-48,1.4355e-49,3.0365e-07
serial,FMA,32,121212,18365,td,HORNER-V,1.5421e-48,1.4355e-49,3.1566e-07
serial,FMA,32,121212,18365,td,ESTRIN,2.3416e-48,3.8071e-49,2.4099e-07
serial,FMA,32,121212,18365,td,ESTRIN-V,2.3416e-48,3.8071e-49,2.4098e-07
serial,FMA,32,121212,18365,td,EVALDIFF,2.4244e-48,2.2965e-49,3.7473e-07
serial,FMA,32,121212,18365,td,POLYMUL,6.8708e-48,1.1191e-48,2.4508e-06
serial,FMA,32,121212,18365,qd,HORNER,7.0619e-65,8.0096e-66,4.3354e-07
serial,FMA,32,121212,18365,qd,HORNER-V,7.0619e-65,8.0096e-66,4.3610e-07
serial,FMA,32,121212,18365,qd,ESTRIN,1.2640e-64,2.2682e-65,3.8154e-07
serial,FMA,32,121212,18365,qd,ESTRIN-V,1.2640e-64,2.2682e-65,3.8168e-07
serial,FMA,32,121212,18365,qd,EVALDIFF,7.3860e-65,1.4174e-65,5.8001e-07
serial,FMA,32,121212,18365,qd,POLYMUL,2.3522e-63,1.1168e-64,4.8705e-06
neon,Q,32,121212,18365,dd,HORNER,9.7845e-33,1.8259e-33,1.9242e-07
neon,Q,32,121212,18365,dd,HORNER-V,9.7845e-33,1.8259e-33,1.3668e-07
neon,Q,32,121212,18365,dd,ESTRIN,4.8918e-32,7.7227e-33,1.1381e-07
neon,Q,32,121212,18365,dd,ESTRIN-V,4.8918e-32,7.7227e-33,1.0691e-07
neon,Q,32,121212,18365,dd,EVALDIFF,3.9410e-31,1.2155e-32,1.9019e-07
neon,Q,32,121212,18365,dd,POLYMUL,4.8487e-31,2.3764e-32,9.4532e-07
neon,Q,32,121212,18365,td,HORNER,1.1316e-48,1.1655e-49,8.4083e-07
neon,Q,32,121212,18365,td,HORNER-V,1.1316e-48,1.1655e-49,5.7112e-07
neon,Q,32,121212,18365,td,ESTRIN,1.2854e-48,2.0726e-49,5.4178e-07
neon,Q,32,121212,18365,td,ESTRIN-V,7.3158e-49,1.6256e-49,5.6393e-07
neon,Q,32,121212,18365,td,EVALDIFF,4.9598e-49,9.6672e-50,8.4635e-07
neon,Q,32,121212,18365,td,POLYMUL,1.0955e-46,3.0397e-48,9.9967e-06
neon,Q,32,121212,18365,qd,HORNER,1.7521e-65,2.5299e-66,1.9223e-06
neon,Q,32,121212,18365,qd,HORNER-V,1.7521e-65,2.5299e-66,6.7398e-07
neon,Q,32,121212,18365,qd,ESTRIN,3.1813e-65,5.9889e-66,1.9226e-06
neon,Q,32,121212,18365,qd,ESTRIN-V,1.2407e-64,1.4598e-65,8.7884e-07
neon,Q,32,121212,18365,qd,EVALDIFF,1.6337e-65,3.2143e-66,2.0913e-06
neon,Q,32,121212,18365,qd,POLYMUL,4.8015e-64,1.9796e-65,1.9296e-05
neon,BF,32,121212,18365,dd,HORNER,9.7845e-33,1.8192e-33,2.3941e-07
neon,BF,32,121212,18365,dd,HORNER-V,9.7845e-33,1.8192e-33,1.5959e-07
neon,BF,32,121212,18365,dd,ESTRIN,4.8918e-32,7.5108e-33,1.2882e-07
neon,BF,32,121212,18365,dd,ESTRIN-V,4.8918e-32,7.5108e-33,1.2242e-07
neon,BF,32,121212,18365,dd,EVALDIFF,3.9410e-31,1.1716e-32,2.3601e-07
neon,BF,32,121212,18365,dd,POLYMUL,3.4843e-31,1.9510e-32,1.2709e-06
neon,BF,32,121212,18365,td,HORNER,3.3256e-48,1.4387e-49,5.8390e-07
neon,BF,32,121212,18365,td,HORNER-V,3.3256e-48,1.4387e-49,3.9207e-07
neon,BF,32,121212,18365,td,ESTRIN,1.1194e-48,2.6590e-49,3.6707e-07
neon,BF,32,121212,18365,td,ESTRIN-V,1.1194e-48,2.6590e-49,2.8615e-07
neon,BF,32,121212,18365,td,EVALDIFF,7.5354e-49,1.6561e-49,5.9284e-07
neon,BF,32,121212,18365,td,POLYMUL,9.5806e-47,2.7765e-48,4.6896e-06
neon,BF,32,121212,18365,qd,HORNER,6.7404e-65,8.0764e-66,8.7545e-07
neon,BF,32,121212,18365,qd,HORNER-V,6.7404e-65,8.0764e-66,5.5875e-07
neon,BF,32,121212,18365,qd,ESTRIN,7.6508e-65,1.7451e-65,5.1728e-07
neon,BF,32,121212,18365,qd,ESTRIN-V,7.6508e-65,1.7451e-65,5.3660e-07
neon,BF,32,121212,18365,qd,EVALDIFF,1.2026e-64,1.3796e-65,1.0042e-06
neon,BF,32,121212,18365,qd,POLYMUL,4.2242e-63,1.6970e-64,9.9201e-06
neon,FMA,32,121212,18365,dd,HORNER,1.0377e-32,1.9881e-33,1.2109e-07
neon,FMA,32,121212,18365,dd,HORNER-V,1.0377e-32,1.9881e-33,9.6789e-08
neon,FMA,32,121212,18365,dd,ESTRIN,4.8918e-32,8.9226e-33,9.9776e-08
neon,FMA,32,121212,18365,dd,ESTRIN-V,4.8918e-32,8.9226e-33,9.0442e-08
neon,FMA,32,121212,18365,dd,EVALDIFF,3.9410e-31,1.3556e-32,1.2155e-07
neon,FMA,32,121212,18365,dd,POLYMUL,1.4376e-31,1.9569e-32,8.8322e-07
neon,FMA,32,121212,18365,td,HORNER,1.5421e-48,1.4355e-49,3.0505e-07
neon,FMA,32,121212,18365,td,HORNER-V,1.5421e-48,1.4355e-49,2.5605e-07
neon,FMA,32,121212,18365,td,ESTRIN,2.3416e-48,3.8071e-49,2.3972e-07
neon,FMA,32,121212,18365,td,ESTRIN-V,2.3416e-48,3.8071e-49,2.1225e-07
neon,FMA,32,121212,18365,td,EVALDIFF,2.4244e-48,2.2965e-49,3.7783e-07
neon,FMA,32,121212,18365,td,POLYMUL,6.8708e-48,1.1191e-48,2.4518e-06
neon,FMA,32,121212,18365,qd,HORNER,7.0619e-65,8.0096e-66,4.3393e-07
neon,FMA,32,121212,18365,qd,HORNER-V,7.0619e-65,8.0096e-66,2.7331e-07
neon,FMA,32,121212,18365,qd,ESTRIN,1.2640e-64,2.2682e-65,3.7665e-07
neon,FMA,32,121212,18365,qd,ESTRIN-V,1.2640e-64,2.2682e-65,3.9914e-07
neon,FMA,32,121212,18365,qd,EVALDIFF,7.3860e-65,1.4174e-65,5.8055e-07
neon,FMA,32,121212,18365,qd,POLYMUL,2.3522e-63,1.1168e-64,4.8669e-06
sve2,Q,32,121212,18365,dd,HORNER,9.7845e-33,1.8259e-33,1.9248e-07
sve2,Q,32,121212,18365,dd,HORNER-V,9.7845e-33,1.8259e-33,1.2296e-07
sve2,Q,32,121212,18365,dd,ESTRIN,4.8918e-32,7.7227e-33,1.0937e-07
sve2,Q,32,121212,18365,dd,ESTRIN-V,4.8918e-32,7.6370e-33,1.0807e-07
sve2,Q,32,121212,18365,dd,EVALDIFF,3.9410e-31,1.2155e-32,1.9069e-07
sve2,Q,32,121212,18365,dd,POLYMUL,4.8487e-31,2.3764e-32,9.4667e-07
sve2,Q,32,121212,18365,td,HORNER,1.1316e-48,1.1655e-49,8.4267e-07
sve2,Q,32,121212,18365,td,HORNER-V,1.1316e-48,1.1655e-49,6.4243e-07
sve2,Q,32,121212,18365,td,ESTRIN,1.2854e-48,2.0726e-49,5.3935e-07
sve2,Q,32,121212,18365,td,ESTRIN-V,7.3158e-49,1.6256e-49,5.5688e-07
sve2,Q,32,121212,18365,td,EVALDIFF,4.9598e-49,9.6672e-50,8.5320e-07
sve2,Q,32,121212,18365,td,POLYMUL,1.0955e-46,3.0397e-48,9.9789e-06
sve2,Q,32,121212,18365,qd,HORNER,1.7521e-65,2.5299e-66,1.9463e-06
sve2,Q,32,121212,18365,qd,HORNER-V,1.7521e-65,2.5299e-66,8.1393e-07
sve2,Q,32,121212,18365,qd,ESTRIN,3.1813e-65,5.9889e-66,1.9699e-06
sve2,Q,32,121212,18365,qd,ESTRIN-V,1.2407e-64,1.4803e-65,9.2365e-07
sve2,Q,32,121212,18365,qd,EVALDIFF,1.6337e-65,3.2143e-66,2.1006e-06
sve2,Q,32,121212,18365,qd,POLYMUL,4.8015e-64,1.9796e-65,1.9598e-05
sve2,BF,32,121212,18365,dd,HORNER,9.7845e-33,1.8192e-33,2.4622e-07
sve2,BF,32,121212,18365,dd,HORNER-V,9.7845e-33,1.8192e-33,1.5137e-07
sve2,BF,32,121212,18365,dd,ESTRIN,4.8918e-32,7.5108e-33,1.3161e-07
sve2,BF,32,121212,18365,dd,ESTRIN-V,4.8918e-32,7.5108e-33,1.2653e-07
sve2,BF,32,121212,18365,dd,EVALDIFF,3.9410e-31,1.1716e-32,2.4241e-07
sve2,BF,32,121212,18365,dd,POLYMUL,3.4843e-31,1.9510e-32,1.2923e-06
sve2,BF,32,121212,18365,td,HORNER,3.3256e-48,1.4387e-49,6.0622e-07
sve2,BF,32,121212,18365,td,HORNER-V,3.3256e-48,1.4387e-49,3.9094e-07
sve2,BF,32,121212,18365,td,ESTRIN,1.1194e-48,2.6590e-49,3.7659e-07
sve2,BF,32,121212,18365,td,ESTRIN-V,1.1194e-48,2.6590e-49,2.9858e-07
sve2,BF,32,121212,18365,td,EVALDIFF,7.5354e-49,1.6561e-49,6.1129e-07
sve2,BF,32,121212,18365,td,POLYMUL,9.5806e-47,2.7765e-48,4.8368e-06
sve2,BF,32,121212,18365,qd,HORNER,6.7404e-65,8.0764e-66,8.9718e-07
